"Tag","Tank","Date","BW","Temp","Sal","Notes","Day","Genotype","Nutrients","Disease","Available","T_Type","T_AW","T_BW","Temperature","Salinity","X","T_SW_den","Days","dBW","dBW_r"
"A160","5",2020-09-18,4.5406,27.5,33.2,"",37,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,7,0.0608000000000004,1.93886206654635
"A160","5",2020-09-25,4.6072,27.9,33.9,"",44,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,7,0.0665999999999993,2.09538072375581
"A160","5",2020-10-02,4.6596,27.8,32.4,"",51,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,7,0.0524000000000004,1.6247860491653
"A160","5",2020-10-09,4.7127,27.8,31.6,"",58,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,7,0.0530999999999997,1.62797542400941
"A161","2",2020-08-12,6.058,28.7,32.5,"",0,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,0,0,NA
"A161","2",2020-08-21,6.1332,27.8,33.6,"",9,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,9,0.0752000000000006,1.37925974835847
"A161","2",2020-09-04,6.1979,27.5,34.6,"",23,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,14,0.0646999999999993,0.753510169475726
"A161","2",2020-09-11,6.2361,26.6,34.1,"",30,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,7,0.0382000000000007,0.880482559761041
"A161","8",2020-09-18,6.2943,26.9,33.3,"",37,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,7,0.0581999999999994,1.3332508642077
"A161","8",2020-09-25,6.3096,26.7,34,"",44,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,7,0.0152999999999999,0.347252956756791
"A161","8",2020-10-02,6.3489,26.8,32.4,"",51,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,7,0.0393000000000008,0.889800575993062
"A161","8",2020-10-09,6.3963,26.5,31.6,"",58,"K2","NH4","Pathogen","Experiment","B",16.2061,2.2852,26.33,33.2,"",1.02157539511556,7,0.0473999999999997,1.06655146110799
"A162","3",2020-08-12,4.6965,28.7,32.5,"",0,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,0,0,NA
"A162","3",2020-08-21,4.7417,27.9,33.6,"",9,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,9,0.0451999999999995,1.06935424725267
"A162","3",2020-09-04,4.8084,27.4,34.7,"",23,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,14,0.0667,1.00476321030131
"A162","3",2020-09-11,4.8626,26.6,34.1,"",30,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,7,0.0541999999999998,1.61027725290265
"A162","3",2020-09-18,4.9239,27.2,32.7,"",37,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,7,0.0613000000000001,1.8009177923627
"A162","3",2020-09-25,4.9477,27.2,34.1,"",44,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,7,0.0238000000000005,0.690509555433715
"A162","3",2020-10-02,4.9999,27,32.5,"",51,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,7,0.0522,1.50719381877294
"A162","3",2020-10-09,5.0397,27.1,31.5,"",58,"K2","NH4","Placebo","Experiment","B",16.206,2.2873,26.33,33.2,"",1.02157539511556,7,0.0397999999999996,1.13716560045485
"A163","4",2020-08-12,5.5887,28.8,32.5,"",0,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,0,0,NA
"A163","4",2020-08-21,5.6562,27.3,33.7,"",9,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,9,0.0674999999999999,1.3419936657899
"A163","4",2020-09-04,5.7475,27.1,34.5,"",23,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,14,0.0912999999999995,1.15296993943434
"A163","4",2020-09-11,5.798,26.5,34.1,"",30,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,7,0.0505000000000004,1.25520412601753
"A163","4",2020-09-18,5.8604,27.1,32.6,"",37,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,7,0.0624000000000002,1.53747597693787
"A163","4",2020-09-25,5.8772,26.9,34.1,"",44,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,7,0.0167999999999999,0.409528359838917
"A163","4",2020-10-02,5.9202,26.9,32.5,"",51,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,7,0.0430000000000001,1.04520131063383
"A163","4",2020-10-09,5.9685,26.8,31.5,"",58,"K2","NH4","Pathogen","Experiment","B",16.2184,2.2821,26.31,33.2,"",1.02158163152201,7,0.0482999999999993,1.16550116550115
"A164","7",2020-08-12,6.0181,28.7,32.5,"",0,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,0,0,NA
"A164","7",2020-08-21,6.0642,27.2,34.4,"",9,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,9,0.0461,0.851136109772557
"A164","7",2020-09-04,6.2062,27.3,34.7,"",23,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,14,0.142,1.67257958887523
"A164","7",2020-09-11,6.3009,27.5,33.9,"",30,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,7,0.0947000000000005,2.17984780196763
"A164","1",2020-09-18,6.3604,27.9,32.5,"",37,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,7,0.0594999999999999,1.34901363297306
"A164","1",2020-09-25,6.4385,27.8,34.1,"",44,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,7,0.0781000000000001,1.75415742046772
"A164","1",2020-10-02,6.4364,27.6,32.4,"",51,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,7,-0.00210000000000043,-0.0465947037353517
"A164","1",2020-10-09,6.4773,27.6,31.5,"",58,"K2","Ambient","Pathogen","Experiment","B",16.2194,2.2931,26.3,33.2,"",1.02158474857103,7,0.0408999999999997,0.907783410424632
"A165","2",2020-08-12,4.2811,28.6,32.5,"",0,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,0,0,NA
"A165","2",2020-08-21,4.3176,27.8,33.6,"",9,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,9,0.0364999999999993,0.947316240114802
"A165","2",2020-09-04,4.3688,27.5,34.7,"",23,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,14,0.0512000000000006,0.847031419571729
"A165","2",2020-09-11,4.3937,26.7,34.1,"",30,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,7,0.0248999999999997,0.814215083579659
"A165","8",2020-09-18,4.4381,26.9,33.3,"",37,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,7,0.0444000000000004,1.44362545072654
"A165","8",2020-09-25,4.4613,26.7,34,"",44,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,7,0.0231999999999992,0.746780314613371
"A165","8",2020-10-02,4.5026,26.8,32.4,"",51,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,7,0.0413000000000006,1.32248447761865
"A165","8",2020-10-09,4.5475,26.5,31.6,"",58,"K2","NH4","Placebo","Experiment","B",16.2318,2.2931,26.31,33.2,"",1.02158163152201,7,0.0449000000000002,1.42457373834801
"A166","5",2020-08-12,6.2214,28.7,32.5,"",0,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,0,0,NA
"A166","5",2020-08-21,6.2983,27.9,34.3,"",9,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,9,0.0769000000000002,1.37339577015535
"A166","5",2020-09-04,6.4145,27.5,34.3,"",23,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,14,0.1162,1.31781591858121
"A166","5",2020-09-11,6.4723,27.9,34,"",30,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,7,0.0577999999999994,1.28726211819203
"A166","5",2020-09-18,6.5467,27.5,33.2,"",37,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,7,0.0744000000000007,1.64216297584653
"A166","5",2020-09-25,6.6094,27.8,33.9,"",44,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,7,0.0626999999999995,1.36819204441059
"A166","5",2020-10-02,6.6734,27.8,32.4,"",51,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,7,0.0640000000000001,1.38331121476339
"A166","5",2020-10-09,6.7345,27.8,31.6,"",58,"K2","Ambient","Pathogen","Experiment","B",16.2606,2.3006,26.3,33.2,"",1.02158474857103,7,0.0610999999999997,1.30796466996904
"A167","3",2020-08-12,6.0106,28.8,32.5,"",0,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,0,0,NA
"A167","3",2020-08-21,6.0486,27.7,33.6,"",9,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,9,0.0380000000000003,0.702462686291261
"A167","3",2020-09-04,6.1562,27.3,34.7,"",23,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,14,0.1076,1.27066003467154
"A167","3",2020-09-11,6.2282,26.6,34.1,"",30,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,7,0.0720000000000001,1.67078949444695
"A167","3",2020-09-18,6.3022,27.2,32.7,"",37,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,7,0.0739999999999998,1.69734892447714
"A167","3",2020-09-25,6.3241,27.2,34.1,"",44,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,7,0.0218999999999996,0.496425284594486
"A167","3",2020-10-02,6.3796,27,32.5,"",51,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,7,0.0555000000000003,1.25370747277422
"A167","3",2020-10-09,6.4156,27.1,31.5,"",58,"K2","NH4","Pathogen","Experiment","B",16.2557,2.2945,26.31,33.2,"",1.02158163152201,7,0.0360000000000005,0.806141003018561
"A168","8",2020-08-12,5.2282,28.8,32.5,"",0,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,0,0,NA
"A168","8",2020-08-21,5.2626,27,34.5,"",9,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,9,0.0343999999999998,0.73107804258104
"A168","8",2020-09-04,5.348,27.1,34.5,"",23,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,14,0.0853999999999999,1.1591228670239
"A168","8",2020-09-11,5.4142,27.4,34,"",30,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,7,0.0662000000000003,1.76835131958543
"A168","2",2020-09-18,5.4701,27.8,32.5,"",37,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,7,0.0559000000000003,1.4749573871882
"A168","2",2020-09-25,5.4952,27.4,34.1,"",44,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,7,0.0250999999999992,0.655511651654298
"A168","2",2020-10-02,5.5336,27.3,32.4,"",51,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,7,0.0384000000000002,0.998273818189386
"A168","2",2020-10-09,5.5735,27.3,31.5,"",58,"K2","Ambient","Pathogen","Experiment","B",16.3026,2.3078,26.29,33.2,"",1.02158786485043,7,0.0399000000000003,1.03007083995953
"A169","7",2020-08-12,3.7532,28.8,32.5,"",0,"K2","Ambient","Placebo","Experiment","B",16.3056,2.3056,26.29,33.2,"",1.02158786485043,0,0,NA
"A169","7",2020-08-21,3.7533,27.2,34.4,"",9,"K2","Ambient","Placebo","Experiment","B",16.3056,2.3056,26.29,33.2,"",1.02158786485043,9,9.99999999997669e-05,0.00296043672361857
"A169","7",2020-09-04,3.8346,27.3,34.7,"",23,"K2","Ambient","Placebo","Experiment","B",16.3056,2.3056,26.29,33.2,"",1.02158786485043,14,0.0813000000000001,1.54720988387362
"A169","7",2020-09-11,3.8955,27.6,34,"",30,"K2","Ambient","Placebo","Experiment","B",16.3056,2.3056,26.29,33.2,"",1.02158786485043,7,0.0609000000000002,2.26881552182758
"A169","1",2020-09-18,NA,NA,NA,"tissue loss",37,"K2","Ambient","Placebo","Experiment","B",16.3056,2.3056,26.29,33.2,"",1.02158786485043,7,NA,NA
"A170","7",2020-08-12,5.0514,28.7,32.5,"",0,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,0,0,NA
"A170","7",2020-08-21,5.0669,27.2,34.4,"",9,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,9,0.0155000000000003,0.340939585505455
"A170","7",2020-09-04,5.1172,27.3,34.7,"",23,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,14,0.0503,0.709083886174415
"A170","7",2020-09-11,5.1698,27.5,33.9,"",30,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,7,0.0526,1.46843698004489
"A170","1",2020-09-18,5.2173,27.9,32.5,"",37,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,7,0.0474999999999994,1.3125680462908
"A170","1",2020-09-25,5.2883,27.8,34.1,"",44,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,7,0.0709999999999997,1.94408164047632
"A170","1",2020-10-02,5.2727,27.7,32.4,"",51,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,7,-0.0155999999999992,-0.42141546972965
"A170","1",2020-10-09,5.3077,27.6,31.5,"",58,"K2","Ambient","Pathogen","Experiment","B",16.3601,2.3168,26.28,33.2,"",1.02159098036008,7,0.0349999999999993,0.948280766969464
"A171","8",2020-08-12,3.5358,28.7,32.5,"",0,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,0,0,NA
"A171","8",2020-08-21,3.5622,27.1,34.4,"",9,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,9,0.0263999999999998,0.829609517883734
"A171","8",2020-09-04,3.6446,27.1,34.5,"",23,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,14,0.0824000000000003,1.65226946429575
"A171","8",2020-09-11,3.6981,27.4,34,"",30,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,7,0.0535000000000001,2.097035927909
"A171","2",2020-09-18,3.7579,27.8,32.5,"",37,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,7,0.0597999999999996,2.3100665592756
"A171","2",2020-09-25,3.7768,27.4,34.1,"",44,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,7,0.0189000000000004,0.718486388674539
"A171","2",2020-10-02,3.8139,27.4,32.4,"",51,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,7,0.0370999999999997,1.40330438466425
"A171","2",2020-10-09,3.8429,27.3,31.5,"",58,"K2","Ambient","Placebo","Experiment","B",16.1892,2.2925,26.3,33.2,"",1.02158474857103,7,0.0290000000000004,1.08625216782223
"A172","4",2020-08-12,3.7011,28.8,32.5,"",0,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,0,0,NA
"A172","4",2020-08-21,3.7318,27.3,33.7,"",9,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,9,0.0306999999999999,0.921647918486695
"A172","4",2020-09-04,3.8175,27.4,34.4,"",23,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,14,0.0857000000000001,1.64034207927236
"A172","4",2020-09-11,3.8707,26.5,34.1,"",30,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,7,0.0531999999999999,1.99083169613621
"A172","4",2020-09-18,3.9248,27.1,32.6,"",37,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,7,0.0541,1.99668572314347
"A172","4",2020-09-25,3.9398,26.9,34.1,"",44,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,7,0.0150000000000001,0.545978684992142
"A172","4",2020-10-02,3.9753,26.9,32.5,"",51,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,7,0.0354999999999999,1.28722995365972
"A172","4",2020-10-09,4.0111,26.8,31.5,"",58,"K2","NH4","Placebo","Experiment","B",16.1057,2.2842,26.28,33.2,"",1.02159098036008,7,0.0358000000000001,1.28651566278915
"A173","6",2020-08-12,3.9846,28.7,32.5,"",0,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,0,0,NA
"A173","6",2020-08-21,3.9908,27.4,34.4,"",9,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,9,0.00620000000000021,0.172887840407798
"A173","6",2020-09-04,4.0395,27.4,34.4,"",23,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,14,0.0487000000000002,0.87164764673034
"A173","6",2020-09-11,4.0859,27.7,34,"",30,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,7,0.0463999999999993,1.6409385885806
"A173","6",2020-09-18,4.1261,27.1,33.2,"",37,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,7,0.0402000000000005,1.40553051784361
"A173","6",2020-09-25,4.1521,27.1,33.9,"",44,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,7,0.0259999999999998,0.900192849006492
"A173","6",2020-10-02,4.1899,27.4,32.4,"",51,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,7,0.0377999999999998,1.30054671130271
"A173","6",2020-10-09,4.2239,27,31.6,"",58,"K2","Ambient","Placebo","Experiment","B",16.2003,2.2881,26.28,33.2,"",1.02159098036008,7,0.0340000000000007,1.15925030600801
"A174","6",2020-08-12,4.7029,28.6,32.5,"",0,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,0,0,NA
"A174","6",2020-08-21,4.7426,27.4,34.4,"",9,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,9,0.0397000000000007,0.937955540434879
"A174","6",2020-09-04,4.8202,27.4,34.4,"",23,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,14,0.0775999999999994,1.1687380641119
"A174","6",2020-09-11,4.8953,27.7,34,"",30,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,7,0.0750999999999999,2.22575233985549
"A174","6",2020-09-18,4.9741,27.1,33.2,"",37,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,7,0.0788000000000002,2.29958181462686
"A174","6",2020-09-25,5.0195,27.1,33.9,"",44,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,7,0.0453999999999999,1.30389704382989
"A174","6",2020-10-02,5.0719,27.4,32.4,"",51,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,7,0.0524000000000004,1.49132668307886
"A174","6",2020-10-09,5.1225,27.1,31.6,"",58,"K2","Ambient","Pathogen","Experiment","B",16.153,2.2793,26.28,33.2,"",1.02159098036008,7,0.0505999999999993,1.42521962747123
"A175","3",2020-08-12,6.7016,28,32.1,"",0,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,0,0,NA
"A175","3",2020-08-21,6.853,27.7,33.6,"",9,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,9,0.1514,2.51017999018476
"A175","3",2020-09-04,7.0195,27.3,34.7,"",23,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,14,0.1665,1.7354234850222
"A175","3",2020-09-11,7.0874,26.6,34.1,"",30,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,7,0.0678999999999998,1.38186480518555
"A175","3",2020-09-18,7.1516,27.4,32.6,"",37,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,7,0.0642000000000005,1.29404698075862
"A175","3",2020-09-25,7.1691,27.1,34.1,"",44,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,7,0.0175000000000001,0.349572123720567
"A175","3",2020-10-02,7.2092,27,32.5,"",51,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,7,0.0400999999999998,0.799064237989622
"A175","3",2020-10-09,7.2404,27.1,31.5,"",58,"FM19","NH4","Pathogen","Experiment","B",16.2032,2.2835,26.27,33.2,"",1.02159409509989,7,0.0312000000000001,0.61825762319576
"A176","4",2020-08-12,7.8664,28,32.1,"",0,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,0,0,NA
"A176","4",2020-08-21,8.0554,27.3,33.7,"",9,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,9,0.189000000000001,2.6695820197295
"A176","4",2020-09-04,8.2737,27,34.5,"",23,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,14,0.218299999999999,1.93570240371143
"A176","4",2020-09-11,8.3576,26.5,34.1,"",30,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,7,0.0838999999999999,1.44865226992933
"A176","4",2020-09-18,8.4258,27.1,32.6,"",37,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,7,0.0682000000000009,1.16574819838916
"A176","4",2020-09-25,8.436,26.9,34.1,"",44,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,7,0.0101999999999993,0.172938220363973
"A176","4",2020-10-02,8.4698,26.9,32.5,"",51,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,7,0.0337999999999994,0.572376888166351
"A176","4",2020-10-09,8.5059,26.8,31.5,"",58,"FM19","NH4","Pathogen","Experiment","B",16.1438,2.2741,26.27,33.2,"",1.02159409509989,7,0.0361000000000011,0.608886025306739
"A177","6",2020-08-12,4.4121,27.9,32.1,"",0,"FM19","Ambient","Pathogen","Experiment","B",16.2023,2.2823,26.27,33.2,"",1.02159409509989,0,0,NA
